,open,high,low,close,volume,dividend_amount,split_coefficient,rolling_3_mean,rolling_7_mean,ewma,unix_timestamp,weekday,month,close_shifted
1817,150.78,150.78,149.18,149.62,3915707,0.0,1.0,150.16333333333333,150.16333333333333,149.4927956582113,0.150929408,1,10,151.14
1818,152.4,152.58,150.85,151.14,3227636,0.0,1.0,149.90666666666667,149.90666666666667,149.55639782910566,2.00802304,0,10,152.39
1819,152.46,153.147,151.27,152.39,3531107,0.0,1.0,150.25666666666666,150.25666666666666,150.34819891455282,-1.010630656,4,10,152.28
1820,149.69,153.019,149.29,152.28,4794357,0.0,1.0,151.04999999999998,151.04999999999998,151.3690994572764,0.846462976,3,10,150.09
1821,150.04,150.73,148.8565,150.09,2989915,0.0,1.0,151.93666666666664,151.93666666666664,151.8245497286382,-1.591410688,2,10,148.78
1822,149.06,150.15,148.49,148.78,3018074,0.0,1.0,151.58666666666667,151.58666666666667,150.95727486431912,0.265682944,1,10,149.04
1823,145.82,149.8925,145.82,149.04,5131669,0.0,1.0,150.38333333333333,150.38333333333333,149.86863743215957,2.122776576,0,10,144.58
1824,141.05,144.59,140.56,144.58,3053928,0.0,1.0,149.3033333333333,149.3033333333333,149.4543187160798,-0.89587712,4,10,143.59
1825,145.31,145.67,141.59,143.59,3880747,0.0,1.0,147.46666666666667,147.46666666666667,147.01715935803992,0.961216512,3,10,144.97
1826,143.69,145.71,143.66,144.97,3923866,0.0,1.0,145.73666666666665,145.73666666666665,145.30357967901995,-1.476657152,2,9,142.47
1827,141.99,142.66,141.1501,142.47,4763509,0.0,1.0,144.38,144.38,145.13678983950996,0.38043648,1,9,142.52
1828,144.42,145.38,142.47,142.52,4292421,0.0,1.0,143.67666666666665,143.67666666666665,143.80339491975496,-2.057437184,0,9,145.42
1829,145.55,146.27,144.53,145.42,3474279,0.0,1.0,143.31999999999996,143.31999999999996,143.16169745987747,-0.781123584,4,9,144.41
1830,142.6,145.07,141.95,144.41,3278207,0.0,1.0,143.47,143.47,144.29084872993872,1.075970048,3,9,143.66
1831,144.21,144.57,142.75,143.66,2674225,0.0,1.0,144.11666666666665,144.11666666666665,144.35042436496934,-1.361903616,2,9,144.43
1832,144.62,145.06,143.7699,144.43,3564015,0.0,1.0,144.49666666666664,144.49666666666664,144.00521218248468,0.495190016,1,9,146.48
1833,145.39,146.98,144.92,146.48,3824858,0.0,1.0,144.16666666666666,144.16666666666666,144.21760609124235,-1.942683648,0,9,144.51
1834,146.05,146.385,143.98,144.51,7975845,0.0,1.0,144.85666666666665,144.85666666666665,145.34880304562117,-0.666370048,4,9,148.14
1835,148.1,149.68,147.3,148.14,4002952,0.0,1.0,145.14,145.14,144.92940152281056,1.190723584,3,9,148.41
1836,147.84,148.89,147.54,148.41,2799222,0.0,1.0,146.37666666666664,146.37666666666664,146.53470076140528,-1.24715008,2,9,147.53
1837,146.6,147.93,145.76,147.53,2717060,0.0,1.0,147.01999999999998,147.01999999999998,147.47235038070264,0.609943552,1,9,145.65
1838,147.37,147.37,145.41,145.65,3226747,0.0,1.0,148.02666666666664,148.02666666666664,147.50117519035132,-1.827930112,0,9,147.37
1839,145.91,147.5,145.67,147.37,3113953,0.0,1.0,147.19666666666666,147.19666666666666,146.57558759517565,-0.551616512,4,9,146.2
1840,145.85,147.16,144.51,146.2,3461658,0.0,1.0,146.85,146.85,146.97279379758783,1.30547712,3,9,145.05
1841,148.74,149.04,144.85,145.05,3407761,0.0,1.0,146.40666666666667,146.40666666666667,146.5863968987939,-1.132396544,2,9,147.23
1842,145.86,147.34,145.66,147.23,3933010,0.0,1.0,146.20666666666665,146.20666666666665,145.81819844939696,0.724697088,1,9,143.7
1843,144.57,145.4,143.32,143.7,4201068,0.0,1.0,146.16,146.16,146.5240992246985,-0.436862976,4,9,146.78
1844,146.05,148.03,145.77,146.78,3603518,0.0,1.0,145.32666666666663,145.32666666666663,145.11204961234924,1.420230656,3,9,145.05
1845,144.92,145.08,143.18,145.05,4251778,0.0,1.0,145.90333333333334,145.90333333333334,145.94602480617462,-1.017643008,2,9,142.68
1846,144.84,144.98,141.85,142.68,5271696,0.0,1.0,145.17666666666665,145.17666666666665,145.49801240308733,0.839450624,1,9,147.89
1847,147.26,148.4,146.26,147.89,4093078,0.0,1.0,144.83666666666667,144.83666666666667,144.08900620154367,-1.59842304,0,8,147.98
1848,147.75,148.2,147.18,147.98,4076211,0.0,1.0,145.20666666666668,145.20666666666668,145.98950310077183,-0.32210944,4,8,148.54
1849,148.63,148.97,145.66,148.54,4975966,0.0,1.0,146.1833333333333,146.1833333333333,146.9847515503859,1.534984192,3,8,146.7
1850,144.09,146.98,142.14,146.7,6197229,0.0,1.0,148.13666666666666,148.13666666666666,147.76237577519294,-0.902889472,2,8,140.96
1851,146.94,147.11,140.62,140.96,7071869,0.0,1.0,147.73999999999998,147.73999999999998,147.23118788759646,0.95420416,1,8,143.47
1852,143.47,147.76,142.32,143.47,10186817,0.0,1.0,145.39999999999998,145.39999999999998,144.09559394379824,-1.483669504,0,8,148.85
1853,151.5,153.19,148.7,148.85,7360898,0.0,1.0,143.71,143.71,143.78279697189913,-0.207355904,4,8,152.66
1854,152.74,153.91,152.5,152.66,4011514,0.0,1.0,144.42666666666665,144.42666666666665,146.31639848594955,1.649737728,3,8,153.94
1855,155.15,155.67,153.41,153.94,4205904,0.0,1.0,148.32666666666665,148.32666666666665,149.48819924297476,-0.788135936,2,8,156.01
1856,155.51,156.52,155.25,156.01,2018337,0.0,1.0,151.81666666666666,151.81666666666666,151.71409962148738,1.068957696,1,8,156.31
1857,155.2,156.69,154.7,156.31,2249554,0.0,1.0,154.20333333333332,154.20333333333332,153.86204981074368,-1.368915968,0,8,155.75
1858,155.0,156.21,154.58,155.75,3226434,0.0,1.0,155.42,155.42,155.08602490537186,-0.092602368,4,8,155.07
1859,156.06,156.09,154.3171,155.07,2533318,0.0,1.0,156.0233333333333,156.0233333333333,155.41801245268593,1.764491264,3,8,156.16
1860,154.26,156.52,153.95,156.16,3624852,0.0,1.0,155.70999999999998,155.70999999999998,155.24400622634295,-0.6733824,2,8,155.51
1861,155.96,155.99,154.86,155.51,3167111,0.0,1.0,155.65999999999997,155.65999999999997,155.7020031131715,1.183711232,1,8,156.75
1862,156.77,157.4652,156.12,156.75,4613371,0.0,1.0,155.57999999999996,155.57999999999996,155.60600155658574,-1.254162432,0,8,155.12
1863,155.89,156.25,154.335,155.12,3794897,0.0,1.0,156.14,156.14,156.17800077829287,0.022151168,4,8,156.32
1864,157.13,157.54,156.18,156.32,3004487,1.3,1.0,155.79333333333332,155.79333333333332,155.64900038914644,1.8792448,3,8,157.9
1865,159.1,159.54,157.48,157.9,3463034,0.0,1.0,156.0633333333333,156.0633333333333,155.98450019457323,-0.558628864,2,8,157.6
1866,158.4,158.82,156.87,157.6,5260575,0.0,1.0,156.44666666666666,156.44666666666666,156.9422500972866,1.298464768,1,8,158.71
1867,161.7,161.85,157.9,158.71,4615511,0.0,1.0,157.2733333333333,157.2733333333333,157.27112504864328,-1.139408896,0,8,161.99
1868,161.4,162.06,160.63,161.99,3580226,0.0,1.0,158.07,158.07,157.99056252432166,0.136904704,4,7,160.96
1869,160.5,161.4,159.75,160.96,1994660,0.0,1.0,159.4333333333333,159.4333333333333,159.99028126216083,1.993998336,3,7,161.09
1870,160.0,161.5,159.39,161.09,3378396,0.0,1.0,160.5533333333333,160.5533333333333,160.47514063108042,-0.443875328,2,7,160.05
1871,159.91,160.19,158.5,160.05,2720890,0.0,1.0,161.34666666666666,161.34666666666666,160.78257031554023,1.413218304,1,7,159.07
1872,159.0,160.18,158.6,159.07,3706240,0.0,1.0,160.7,160.7,160.41628515777012,-1.02465536,0,7,159.75
1873,161.29,161.93,159.41,159.75,3777631,0.0,1.0,160.07,160.07,159.74314257888506,0.25165824,4,7,161.73
1874,160.27,162.75,159.83,161.73,5034246,0.0,1.0,159.62333333333333,159.62333333333333,159.74657128944253,2.108751872,3,7,160.35
1875,162.73,163.0695,159.7,160.35,7180385,0.0,1.0,160.1833333333333,160.1833333333333,160.73828564472126,-0.329121792,2,7,163.07
1876,164.34,166.35,162.02,163.07,13747503,0.0,1.0,160.60999999999999,160.60999999999999,160.54414282236064,1.52797184,1,7,173.22
1877,172.79,173.78,172.14,173.22,7335491,0.0,1.0,161.71666666666664,161.71666666666664,161.80707141118032,-0.909901824,0,7,172.51
1878,170.33,172.52,170.1,172.51,4356391,0.0,1.0,165.54666666666665,165.54666666666665,167.51353570559016,0.366411776,4,7,171.0
1879,169.47,171.09,169.16,171.0,3529874,0.0,1.0,169.6,169.6,170.01176785279506,-2.071461888,3,7,168.53
1880,168.48,169.27,168.0,168.53,1998004,0.0,1.0,172.24333333333334,172.24333333333334,170.50588392639753,-0.214368256,2,7,168.61
1881,169.43,169.54,168.24,168.61,3025263,0.0,1.0,170.67999999999998,170.67999999999998,169.51794196319878,1.642725376,1,7,169.38
1882,167.93,169.89,167.52,169.38,4228963,0.0,1.0,169.38,169.38,169.0639709815994,-0.795148288,0,7,166.95
1883,165.66,167.4,165.515,166.95,4538349,0.0,1.0,168.84,168.84,169.22198549079968,0.481165312,4,7,163.85
1884,165.34,165.51,163.7,163.85,4199708,0.0,1.0,168.31333333333333,168.31333333333333,168.08599274539984,-1.956708352,3,7,163.16
1885,164.0,164.94,162.68,163.16,2776286,0.0,1.0,166.72666666666666,166.72666666666666,165.96799637269993,-0.09961472,2,7,165.0
1886,164.94,165.35,162.2317,165.0,3549861,0.0,1.0,164.6533333333333,164.6533333333333,164.56399818634998,1.757478912,1,7,164.73
1887,163.83,165.23,163.52,164.73,3079782,0.0,1.0,164.00333333333333,164.00333333333333,164.781999093175,-0.680394752,0,7,165.09
1888,165.05,165.32,164.42,165.09,2852696,0.0,1.0,164.29666666666665,164.29666666666665,164.75599954658747,-1.841954816,3,7,164.49
1889,163.97,165.61,163.6,164.49,3214547,0.0,1.0,164.94,164.94,164.92299977329372,0.015138816,2,7,162.66
1890,163.99,164.0,162.12,162.66,3597288,0.0,1.0,164.76999999999998,164.76999999999998,164.70649988664687,1.872232448,1,6,162.97
1891,163.92,165.35,162.89,162.97,3314679,0.0,1.0,164.08,164.08,163.68324994332343,-0.565641216,0,6,165.46
1892,166.23,166.8116,165.23,165.46,8945485,0.0,1.0,163.3733333333333,163.3733333333333,163.32662497166172,0.710672384,4,6,166.08
1893,167.8,168.13,166.08,166.08,2408780,0.0,1.0,163.6966666666667,163.6966666666667,164.39331248583085,-1.72720128,3,6,166.97
1894,168.71,168.84,166.8301,166.97,3548079,0.0,1.0,164.83666666666667,164.83666666666667,165.23665624291544,0.129892352,2,6,168.62
1895,168.38,169.97,167.573,168.62,3701637,0.0,1.0,166.17,166.17,166.1033281214577,1.986985984,1,6,167.73
1896,167.65,168.34,167.2,167.73,2335796,0.0,1.0,167.22333333333333,167.22333333333333,167.36166406072886,-0.45088768,0,6,166.99
1897,167.62,168.42,166.77,166.99,7072020,0.0,1.0,167.7733333333333,167.7733333333333,167.5458320303644,0.82542592,4,6,168.25
1898,167.05,168.72,167.05,168.25,3330864,0.0,1.0,167.78,167.78,167.2679160151822,-1.612447744,3,6,167.17
1899,167.0,167.8476,166.1,167.17,2862993,0.0,1.0,167.65666666666667,167.65666666666667,167.7589580075911,0.244645888,2,6,166.84
1900,166.33,167.4,165.91,166.84,3249842,0.0,1.0,167.47,167.47,167.46447900379553,2.10173952,1,6,166.26
1901,165.33,166.44,164.25,166.26,4245657,0.0,1.0,167.42,167.42,167.15223950189778,-0.336134144,0,6,166.99
1902,168.23,168.3,166.69,166.99,3065085,0.0,1.0,166.75666666666666,166.75666666666666,166.7061197509489,0.940179456,4,6,168.78
1903,169.26,170.44,168.54,168.78,3464013,0.0,1.0,166.69666666666666,166.69666666666666,166.84805987547446,-1.497694208,3,6,168.92
1904,166.49,169.39,166.06,168.92,4680545,0.0,1.0,167.34333333333333,167.34333333333333,167.81402993773725,0.359399424,2,6,165.68
1905,165.34,166.02,163.37,165.68,3395901,0.0,1.0,168.23,168.23,168.3670149688686,-2.07847424,1,6,165.34
1906,167.17,167.28,165.02,165.34,3758726,0.0,1.0,167.79333333333332,167.79333333333332,167.0235074844343,-0.221380608,0,6,167.4
1907,168.25,168.9103,167.2,167.4,3100505,0.0,1.0,166.64666666666665,166.64666666666665,166.18175374221715,1.054932992,4,6,168.38
1908,169.53,170.6,167.93,168.38,3079334,0.0,1.0,166.14000000000001,166.14000000000001,166.7908768711086,-1.382940672,3,6,169.92
1909,170.5,171.5601,169.63,169.92,2131031,0.0,1.0,167.04,167.04,167.5854384355543,0.47415296,2,6,169.65
1910,169.66,170.45,168.43,169.65,2571762,0.0,1.0,168.56666666666663,168.56666666666663,168.75271921777716,-1.963720704,1,6,170.18
1911,170.21,171.04,169.03,170.18,2985479,0.0,1.0,169.31666666666666,169.31666666666666,169.2013596088886,-0.106627072,0,6,169.65
1912,171.35,171.35,169.65,169.65,4091431,0.0,1.0,169.91666666666666,169.91666666666666,169.6906798044443,1.169686528,4,5,171.71
1913,171.45,171.84,170.66,171.71,1731372,0.0,1.0,169.82666666666668,169.82666666666668,169.67033990222217,-1.268187136,3,5,172.0
1914,171.16,172.48,170.49,172.0,2764378,0.0,1.0,170.51333333333335,170.51333333333335,170.6901699511111,0.588906496,2,5,170.13
1915,172.11,172.12,169.13,170.13,3848738,0.0,1.0,171.12,171.12,171.34508497555555,-1.848967168,1,5,172.22
1916,173.04,173.39,172.19,172.22,2849692,0.0,1.0,171.27999999999997,171.27999999999997,170.73754248777777,1.284440064,4,5,173.34
1917,173.32,174.14,173.035,173.34,2295590,0.0,1.0,171.44999999999996,171.44999999999996,171.4787712438889,-1.1534336,3,5,173.76
1918,173.33,174.44,172.46,173.76,2300693,0.0,1.0,171.89666666666665,171.89666666666665,172.40938562194447,0.703660032,2,5,173.48
1919,172.97,173.75,171.93,173.48,2523002,0.0,1.0,173.10666666666665,173.10666666666665,173.08469281097223,-1.734213632,1,5,173.06
1920,173.44,173.49,172.3,173.06,1970630,0.0,1.0,173.52666666666664,173.52666666666664,173.28234640548612,0.12288,0,5,173.26
1921,173.91,174.41,172.6,173.26,2916115,0.0,1.0,173.4333333333333,173.4333333333333,173.17117320274306,1.3991936,4,5,174.05
1922,173.5,174.4,173.22,174.05,2438669,0.0,1.0,173.26666666666665,173.26666666666665,173.2155866013715,-1.038680064,3,5,172.28
1923,171.24,172.74,170.75,172.28,2457521,0.0,1.0,173.45666666666668,173.45666666666668,173.63279330068576,0.818413568,2,5,170.55
1924,170.55,171.4899,168.84,170.55,2961739,0.0,1.0,173.19666666666663,173.19666666666663,172.95639665034287,-1.619460096,1,5,171.12
1925,172.65,172.99,170.86,171.12,2661030,0.0,1.0,172.29333333333332,172.29333333333332,171.75319832517144,0.237633536,0,5,172.68
1926,172.94,173.33,172.24,172.68,3092599,0.0,1.0,171.3166666666667,171.3166666666667,171.4365991625857,1.513947136,4,5,170.99
1927,169.63,171.98,169.04,170.99,2472627,0.0,1.0,171.45000000000002,171.45000000000002,172.05829958129286,-0.923926528,3,5,170.05
1928,172.9,174.05,168.86,170.05,3610900,1.3,1.0,171.59666666666666,171.59666666666666,171.52414979064645,0.933167104,2,5,173.08
1929,173.51,174.23,171.96,173.08,3593465,0.0,1.0,171.24,171.24,170.78707489532323,-1.50470656,1,5,173.97
1930,174.47,176.3,173.7,173.97,4023850,0.0,1.0,171.37333333333333,171.37333333333333,171.93353744766162,0.352387072,0,5,173.67
1931,173.2,174.0,172.42,173.67,3312052,0.0,1.0,172.36666666666667,172.36666666666667,172.9517687238308,1.628700672,4,5,171.29
1932,173.77,174.28,170.3,171.29,5062613,0.0,1.0,173.5733333333333,173.5733333333333,173.31088436191538,-0.809172992,3,4,174.4
1933,173.4,175.1303,172.8,174.4,4517190,0.0,1.0,172.97666666666666,172.97666666666666,172.3004421809577,1.04792064,2,4,173.92
1934,170.83,174.69,170.02,173.92,5816308,0.0,1.0,173.11999999999998,173.11999999999998,173.35022109047884,-1.389953024,1,4,170.73
1935,170.89,171.49,170.3,170.73,3166588,0.0,1.0,173.2033333333333,173.2033333333333,173.6351105452394,0.467140608,0,4,169.78
1936,170.23,170.85,168.74,169.78,3888439,0.0,1.0,173.01666666666665,173.01666666666665,172.1825552726197,1.743454208,4,4,170.24
1937,165.23,171.91,165.14,170.24,8230392,0.0,1.0,171.47666666666666,171.47666666666666,170.98127763630987,-0.694419456,3,4,165.36
1938,164.39,166.0,162.89,165.36,4024674,0.0,1.0,170.25,170.25,170.61063881815494,1.162674176,2,4,164.26
1939,166.07,167.38,164.05,164.26,9683592,0.0,1.0,168.46,168.46,167.98531940907748,-1.275199488,1,4,166.16
1940,162.1,166.64,161.9,166.16,9609204,0.0,1.0,166.62,166.62,166.12265970453873,0.581894144,0,4,160.67
1941,161.75,161.86,160.03,160.67,4308880,0.0,1.0,165.26,165.26,166.14132985226937,1.858207744,4,4,163.13
1942,163.31,163.98,162.54,163.13,3136947,0.0,1.0,163.69666666666666,163.69666666666666,163.40566492613468,-0.57966592,3,4,164.13
1943,162.63,164.96,162.5,164.13,3498756,0.0,1.0,163.31999999999996,163.31999999999996,163.26783246306735,1.277427712,2,4,162.3
1944,162.42,162.7352,160.79,162.3,2719287,0.0,1.0,162.64333333333332,162.64333333333332,163.69891623153367,-1.160445952,1,4,162.38
1945,162.37,164.0,162.36,162.38,3868911,0.0,1.0,163.18666666666667,163.18666666666667,162.99945811576686,0.69664768,0,4,162.86
1946,162.34,163.33,161.25,162.86,2515603,0.0,1.0,162.93666666666664,162.93666666666664,162.68972905788343,1.97296128,4,4,162.34
1947,161.7,162.47,160.72,162.34,2263490,0.0,1.0,162.51333333333332,162.51333333333332,162.77486452894172,-0.464912384,3,4,161.85
1948,161.72,163.55,161.01,161.85,2524323,0.0,1.0,162.52666666666667,162.52666666666667,162.55743226447086,1.392181248,2,4,162.07
1949,161.67,163.84,161.62,162.07,3147966,0.0,1.0,162.35,162.35,162.20371613223543,-1.045692416,1,4,162.04
1950,159.69,162.8,158.702,162.04,3465681,0.0,1.0,162.08666666666664,162.08666666666664,162.13685806611772,0.811401216,0,4,160.45
1951,159.52,162.54,158.89,160.45,4671578,0.0,1.0,161.98666666666665,161.98666666666665,162.08842903305884,-0.350158848,3,4,159.18
1952,160.23,160.62,158.39,159.18,3700791,0.0,1.0,161.51999999999998,161.51999999999998,161.26921451652942,1.506934784,2,4,160.5
1953,161.08,162.33,160.4,160.5,4255158,0.0,1.0,160.55666666666664,160.55666666666664,160.2246072582647,-0.93093888,1,3,162.67
1954,161.31,163.6,161.25,162.67,4138018,0.0,1.0,160.04333333333332,160.04333333333332,160.36230362913236,0.926154752,0,3,160.4
1955,160.79,160.9,159.23,160.4,3477826,0.0,1.0,160.78333333333333,160.78333333333333,161.51615181456617,-2.092498944,4,3,160.59
1956,159.27,161.25,158.91,160.59,4396024,0.0,1.0,161.18999999999997,161.18999999999997,160.9580759072831,-0.235405312,3,3,159.2
1957,163.08,163.08,159.2,159.2,5428730,0.0,1.0,161.22,161.22,160.77403795364154,1.62168832,2,3,163.0
1958,164.79,164.89,162.9,163.0,4336706,0.0,1.0,160.06333333333333,160.06333333333333,159.98701897682076,-0.816185344,1,3,164.63
1959,162.77,165.35,162.73,164.63,5929927,0.0,1.0,160.92999999999998,160.92999999999998,161.49350948841038,1.040908288,0,3,162.88
1960,160.95,163.0,160.35,162.88,9006417,0.0,1.0,162.27666666666664,162.27666666666664,163.0617547442052,-1.977745408,4,3,159.81
1961,159.7,160.92,158.81,159.81,3878559,0.0,1.0,163.50333333333333,163.50333333333333,162.9708773721026,-0.120651776,3,3,159.81
1962,156.85,160.7,155.8,159.81,5738466,0.0,1.0,162.44,162.44,161.3904386860513,1.736441856,2,3,156.96
1963,156.2,157.29,155.37,156.96,3311792,0.0,1.0,160.83333333333331,160.83333333333331,160.60021934302566,-0.701431808,1,3,157.08
1964,155.05,157.09,154.8,157.08,3749638,0.0,1.0,158.86,158.86,158.78010967151283,1.155661824,0,3,154.28
1965,157.46,157.52,153.4,154.28,6063970,0.0,1.0,157.95,157.95,157.93005483575644,-1.862991872,4,3,157.98
1966,156.27,158.72,156.27,157.98,4567346,0.0,1.0,156.10666666666665,156.10666666666665,156.1050274178782,-0.00589824,3,3,156.8
1967,158.57,159.14,155.935,156.8,5709290,0.0,1.0,156.44666666666666,156.44666666666666,157.0425137089391,1.851195392,2,3,157.81
1968,159.6,160.23,157.81,157.81,4600968,0.0,1.0,156.35333333333332,156.35333333333332,156.92125685446956,-0.586678272,1,3,160.77
1969,158.2,161.15,158.2,160.77,5193874,0.0,1.0,157.53,157.53,157.36562842723478,1.27041536,0,3,158.5
1970,160.19,161.44,158.06,158.5,4540174,0.0,1.0,158.46,158.46,159.0678142136174,-1.748238336,4,3,161.18
1971,159.86,161.5,159.703,161.18,3791660,0.0,1.0,159.02666666666664,159.02666666666664,158.7839071068087,0.108855296,3,3,159.42
1972,160.54,160.56,158.72,159.42,3633335,0.0,1.0,160.15,160.15,159.98195355340437,1.965948928,2,3,161.03
1973,160.27,161.75,160.0,161.03,3234068,0.0,1.0,159.7,159.7,159.7009767767022,-0.471924736,1,3,160.48
1974,161.68,161.89,159.8101,160.48,5917812,0.0,1.0,160.54333333333332,160.54333333333332,160.36548838835108,1.385168896,0,3,161.94
1975,161.05,162.29,160.16,161.94,4410037,0.0,1.0,160.30999999999997,160.30999999999997,160.42274419417555,-1.6334848,4,2,160.87
1976,163.74,164.14,159.77,160.87,7110571,0.0,1.0,161.15,161.15,161.18137209708777,0.223608832,3,2,162.81
1977,164.94,164.96,162.58,162.81,4004559,0.0,1.0,161.09666666666666,161.09666666666666,161.0256860485439,2.080702464,2,2,164.83
1978,162.49,164.99,161.51,164.83,4701626,0.0,1.0,161.8733333333333,161.8733333333333,161.91784302427195,-0.3571712,1,2,162.91
1979,164.23,164.4,162.5,162.91,2714434,0.0,1.0,162.83666666666667,162.83666666666667,163.37392151213598,1.499922432,0,2,163.65
1980,163.64,164.34,162.09,163.65,3352781,0.0,1.0,163.51666666666665,163.51666666666665,163.141960756068,-1.518731264,4,2,163.89
1981,162.05,164.49,161.44,163.89,3504269,0.0,1.0,163.79666666666665,163.79666666666665,163.39598037803398,0.338362368,3,2,162.19
1982,161.86,162.47,160.64,162.19,4358252,0.0,1.0,163.48333333333332,163.48333333333332,163.64299018901698,-2.099511296,2,2,160.96
1983,159.75,161.41,159.73,160.96,2893590,0.0,1.0,163.24333333333334,163.24333333333334,162.9164950945085,-0.242417664,1,2,160.4
1984,158.78,160.8,158.64,160.4,3706919,0.0,1.0,162.34666666666666,162.34666666666666,161.93824754725426,-1.403977728,4,2,158.52
1985,158.72,159.5,158.09,158.52,3333063,0.0,1.0,161.1833333333333,161.1833333333333,161.16912377362712,0.453115904,3,2,158.2
1986,157.76,159.09,157.17,158.2,3626658,0.0,1.0,159.96,159.96,159.84456188681355,-1.98475776,2,2,158.56
1987,156.74,158.56,155.08,158.56,4440614,0.0,1.0,159.04,159.04,159.02228094340677,-0.127664128,1,2,155.75
1988,156.0,157.5,155.4,155.75,3057502,0.0,1.0,158.42666666666665,158.42666666666665,158.7911404717034,1.729429504,0,2,156.72
1989,157.34,158.08,156.23,156.72,3256440,1.1,1.0,157.50333333333333,157.50333333333333,157.2705702358517,-1.289224192,4,2,157.91
1990,157.29,158.59,157.1501,157.91,5253628,0.0,1.0,157.01,157.01,156.99528511792585,0.56786944,3,2,156.96
1991,157.21,158.71,156.7,156.96,3678339,0.0,1.0,156.79333333333332,156.79333333333332,157.4526425589629,-1.870004224,2,2,158.47
1992,154.75,158.6,154.75,158.47,5539406,0.0,1.0,157.1966666666667,157.1966666666667,157.20632127948147,-0.012910592,1,2,154.66
1993,154.0,154.66,151.51,154.66,4712017,0.0,1.0,157.78,157.78,157.83816063974075,1.84418304,0,2,153.31
1994,153.91,155.24,153.04,153.31,6563447,0.0,1.0,156.69666666666663,156.69666666666663,156.24908031987036,-1.174470656,4,1,155.48
1995,151.38,155.58,149.52,155.48,8320622,0.0,1.0,155.48,155.48,154.77954015993518,0.682622976,3,1,151.55
1996,154.0,154.53,151.55,151.55,4495633,0.0,1.0,154.48333333333332,154.48333333333332,155.12977007996759,-1.755250688,2,1,153.67
1997,154.94,155.09,152.59,153.67,5659568,0.0,1.0,153.44666666666666,153.44666666666666,153.3398850399838,0.101842944,1,1,156.36
1998,158.26,159.46,155.77,156.36,7888037,0.0,1.0,153.56666666666663,153.56666666666663,153.5049425199919,1.958936576,0,1,155.87
1999,155.03,157.6,154.89,155.87,4834447,0.0,1.0,153.85999999999999,153.85999999999999,154.93247125999596,-1.05971712,4,1,155.39
2000,151.94,155.72,151.76,155.39,6119523,0.0,1.0,155.29999999999998,155.29999999999998,155.40123562999798,0.797376512,3,1,152.09
2001,153.03,154.5,151.07,152.09,11896012,0.0,1.0,155.87333333333333,155.87333333333333,155.39561781499899,-1.640497152,2,1,156.95
2002,156.7,157.33,154.03,156.95,8380815,0.0,1.0,154.45,154.45,153.7428089074995,0.21659648,1,1,157.14
2003,153.82,157.63,153.82,157.14,5756041,0.0,1.0,154.80999999999997,154.80999999999997,155.34640445374976,-0.944963584,4,1,154.57
2004,156.69,156.97,154.16,154.57,4251698,0.0,1.0,155.39333333333332,155.39333333333332,156.24320222687487,0.912130048,3,1,155.8
2005,154.86,156.49,153.74,155.8,4689740,0.0,1.0,156.21999999999997,156.21999999999997,155.40660111343743,-1.525743616,2,1,156.81
2006,157.26,159.97,155.68,156.81,4386989,0.0,1.0,155.83666666666664,155.83666666666664,155.60330055671872,0.331350016,1,1,156.44
2007,159.0,159.25,155.76,156.44,4187588,0.0,1.0,155.72666666666666,155.72666666666666,156.20665027835935,-2.106523648,0,1,159.11
2008,158.42,160.34,157.25,159.11,4472701,0.0,1.0,156.35,156.35,156.32332513917967,-0.830210048,4,1,158.42
2009,156.24,159.044,155.55,158.42,4240585,0.0,1.0,157.45333333333335,157.45333333333335,157.71666256958986,1.026883584,3,1,155.05
2010,157.2,157.2,154.03,155.05,4701015,0.0,1.0,157.98999999999998,157.98999999999998,158.0683312847949,-1.41099008,2,1,156.07
2011,159.67,159.96,155.17,156.07,6145670,0.0,1.0,157.52666666666667,157.52666666666667,156.55916564239746,0.446103552,1,1,159.51
2012,161.27,161.27,159.19,159.51,4880389,0.0,1.0,156.51333333333332,156.51333333333332,156.3145828211987,-1.991770112,0,1,162.06
2013,161.31,163.31,161.0,162.06,5525341,0.0,1.0,156.87666666666667,156.87666666666667,157.91229141059935,-0.715456512,4,1,160.44
2014,160.41,161.5,160.38,160.44,4011909,0.0,1.0,159.21333333333334,159.21333333333334,159.9861457052997,-1.296236544,2,12,160.05
2015,160.02,160.82,159.79,160.05,2829904,0.0,1.0,160.67,160.67,160.21307285264984,0.560857088,1,12,160.51
2016,162.0,162.34,159.45,160.51,3331833,0.0,1.0,160.85,160.85,160.13153642632494,-1.877016576,0,12,162.34
2017,162.27,163.09,162.01,162.34,1912310,0.0,1.0,160.33333333333334,160.33333333333334,160.32076821316247,-0.600702976,4,12,161.82
2018,162.88,162.99,161.61,161.82,1869977,0.0,1.0,160.96666666666667,160.96666666666667,161.33038410658122,-1.181483008,2,12,162.24
2019,162.23,162.9,161.61,162.24,4044120,0.0,1.0,161.55666666666664,161.55666666666664,161.5751920532906,0.675610624,1,12,161.44
2020,158.33,161.91,158.33,161.44,4682509,0.0,1.0,162.13333333333333,162.13333333333333,161.9075960266453,-1.76226304,0,12,158.51
2021,157.49,160.41,157.49,158.51,8864850,0.0,1.0,161.83333333333331,161.83333333333331,161.67379801332265,-0.48594944,4,12,157.68
